rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,previous_ended_rental_id,time_delta_with_previous_rental_in_minutes,checkout,late,rented_again
540892,402677,mobile,ended,205.0,540131.0,60.0,Late more than 180 min,come later,rented again
541198,393044,mobile,ended,96.0,,,Late 60-120 min,come later,Parking
541246,293910,mobile,canceled,,,,Early,come earlier,Parking
541386,301750,mobile,ended,64.0,,,Late 60-120 min,come later,Parking
541445,385629,connect,ended,-221.0,544389.0,480.0,Early,come earlier,rented again
541503,310458,mobile,ended,407.0,,,Late more than 180 min,come later,Parking
541544,383962,mobile,ended,327.0,,,Late more than 180 min,come later,Parking
541681,349171,connect,ended,,,,Early,come earlier,Parking
541702,192179,connect,ended,13.0,,,Late under 30 min,come later,Parking
541711,356681,mobile,ended,-7.0,,,Early,come earlier,Parking
541756,229646,mobile,ended,205.0,528516.0,60.0,Late more than 180 min,come later,rented again
541763,393373,mobile,ended,20.0,,,Late under 30 min,come later,Parking
541768,365635,connect,canceled,,,,Early,come earlier,Parking
541831,393107,mobile,ended,-30.0,,,Early,come earlier,Parking
541967,386145,mobile,ended,,,,Early,come earlier,Parking
542052,406897,mobile,ended,4.0,,,Late under 30 min,come later,Parking
542103,275256,mobile,ended,103.0,,,Late 60-120 min,come later,Parking
542124,408561,mobile,ended,-19.0,,,Early,come earlier,Parking
542128,246829,mobile,ended,-35.0,,,Early,come earlier,Parking
542195,366076,mobile,canceled,,,,Early,come earlier,Parking
542215,324899,mobile,ended,,,,Early,come earlier,Parking
542233,310990,mobile,ended,36.0,,,Late 30-60 min,come later,Parking
542250,225602,mobile,ended,-29.0,,,Early,come earlier,Parking
542254,176220,connect,ended,-11.0,,,Early,come earlier,Parking
542263,376605,connect,ended,-59.0,,,Early,come earlier,Parking
542369,258416,mobile,ended,-115.0,,,Early,come earlier,Parking
542399,400945,mobile,ended,-144.0,535665.0,60.0,Early,come earlier,rented again
542536,350769,mobile,ended,-111.0,,,Early,come earlier,Parking
542600,290123,mobile,ended,422.0,,,Late more than 180 min,come later,Parking
542639,322842,mobile,ended,4.0,,,Late under 30 min,come later,Parking
542785,370118,mobile,ended,312.0,,,Late more than 180 min,come later,Parking
542824,308414,mobile,ended,1610.0,,,Late more than 180 min,come later,Parking
542846,408977,mobile,ended,,,,Early,come earlier,Parking
543072,220982,connect,ended,122.0,,,Late 120-180 min,come later,Parking
543112,278641,mobile,ended,-5.0,,,Early,come earlier,Parking
543177,212965,connect,ended,,542904.0,240.0,Early,come earlier,rented again
543250,248539,mobile,canceled,,,,Early,come earlier,Parking
543259,374809,connect,ended,-5.0,,,Early,come earlier,Parking
543274,317378,connect,ended,-135.0,,,Early,come earlier,Parking
543358,362595,mobile,ended,13.0,,,Late under 30 min,come later,Parking
543359,380813,mobile,ended,594.0,537074.0,0.0,Late more than 180 min,come later,rented again
543376,227296,mobile,ended,,,,Early,come earlier,Parking
543519,405075,mobile,canceled,,,,Early,come earlier,Parking
543531,188162,mobile,ended,20.0,,,Late under 30 min,come later,Parking
543546,284716,mobile,ended,33.0,,,Late 30-60 min,come later,Parking
543634,335276,connect,canceled,,,,Early,come earlier,Parking
543731,310219,connect,ended,-42.0,,,Early,come earlier,Parking
543755,228923,mobile,ended,37.0,,,Late 30-60 min,come later,Parking
543763,410656,mobile,ended,58.0,,,Late 30-60 min,come later,Parking
543783,251815,connect,ended,-27.0,,,Early,come earlier,Parking
544107,262089,mobile,ended,126.0,,,Late 120-180 min,come later,Parking
544169,382444,mobile,ended,5.0,,,Late under 30 min,come later,Parking
544245,293910,mobile,ended,-43.0,,,Early,come earlier,Parking
544251,317770,connect,ended,-44.0,,,Early,come earlier,Parking
544303,368343,mobile,ended,85.0,,,Late 60-120 min,come later,Parking
544373,344254,connect,ended,-77.0,549312.0,690.0,Early,come earlier,rented again
544374,371007,mobile,ended,-109.0,,,Early,come earlier,Parking
544400,392088,mobile,ended,-1.0,,,Early,come earlier,Parking
544466,276865,mobile,ended,9.0,,,Late under 30 min,come later,Parking
544476,359257,mobile,ended,-15.0,,,Early,come earlier,Parking
544529,317613,mobile,ended,101.0,,,Late 60-120 min,come later,Parking
544573,409581,mobile,ended,6.0,,,Late under 30 min,come later,Parking
544725,409543,mobile,ended,26.0,,,Late under 30 min,come later,Parking
544765,259231,mobile,ended,31.0,,,Late 30-60 min,come later,Parking
544869,381437,mobile,ended,82.0,,,Late 60-120 min,come later,Parking
545139,402143,mobile,ended,-23.0,,,Early,come earlier,Parking
545149,408639,mobile,ended,37.0,,,Late 30-60 min,come later,Parking
545152,392479,mobile,ended,-48.0,539624.0,510.0,Early,come earlier,rented again
545177,390509,connect,ended,72.0,542725.0,720.0,Late 60-120 min,come later,rented again
545569,395922,mobile,ended,262.0,,,Late more than 180 min,come later,Parking
545612,340112,mobile,ended,89.0,,,Late 60-120 min,come later,Parking
545634,380497,mobile,ended,-155.0,,,Early,come earlier,Parking
545709,375421,connect,ended,13.0,,,Late under 30 min,come later,Parking
545791,376889,mobile,ended,-1418.0,,,Early,come earlier,Parking
545831,214635,connect,ended,11.0,,,Late under 30 min,come later,Parking
545940,351660,connect,canceled,,,,Early,come earlier,Parking
545960,390039,mobile,canceled,,,,Early,come earlier,Parking
546122,406082,mobile,ended,0.0,,,Late under 30 min,come earlier,Parking
546151,384407,mobile,ended,167.0,,,Late 120-180 min,come later,Parking
546218,340703,mobile,ended,,,,Early,come earlier,Parking
546406,310518,mobile,ended,-8.0,545465.0,330.0,Early,come earlier,rented again
546459,297511,mobile,ended,12968.0,,,Late more than 180 min,come later,Parking
546480,371031,mobile,canceled,,,,Early,come earlier,Parking
546507,282666,mobile,canceled,,,,Early,come earlier,Parking
546587,386784,mobile,ended,-6.0,,,Early,come earlier,Parking
546588,273281,connect,ended,4.0,,,Late under 30 min,come later,Parking
546608,334220,mobile,ended,-89.0,,,Early,come earlier,Parking
546653,327336,mobile,ended,-77.0,,,Early,come earlier,Parking
546671,353274,mobile,ended,-178.0,,,Early,come earlier,Parking
546721,348482,connect,ended,-130.0,,,Early,come earlier,Parking
546722,398020,mobile,ended,-22.0,,,Early,come earlier,Parking
546723,380455,mobile,ended,,,,Early,come earlier,Parking
505561,267619,mobile,ended,16.0,,,Late under 30 min,come later,Parking
506817,362765,mobile,ended,-12.0,,,Early,come earlier,Parking
509309,289383,mobile,canceled,,,,Early,come earlier,Parking
509729,331903,mobile,ended,19.0,,,Late under 30 min,come later,Parking
510675,398002,mobile,ended,146.0,,,Late 120-180 min,come later,Parking
510786,316920,mobile,ended,352.0,,,Late more than 180 min,come later,Parking
511671,400139,mobile,ended,-4.0,,,Early,come earlier,Parking
511719,402858,mobile,ended,71.0,,,Late 60-120 min,come later,Parking
512682,159533,connect,ended,-125.0,,,Early,come earlier,Parking
513952,332564,mobile,ended,2444.0,,,Late more than 180 min,come later,Parking
514820,329757,mobile,ended,22.0,,,Late under 30 min,come later,Parking
516000,400540,mobile,ended,,,,Early,come earlier,Parking
516299,324641,mobile,ended,-311.0,,,Early,come earlier,Parking
516943,400517,mobile,ended,859.0,,,Late more than 180 min,come later,Parking
517337,384059,mobile,ended,,,,Early,come earlier,Parking
518200,398377,mobile,ended,-85.0,,,Early,come earlier,Parking
519385,294141,mobile,ended,-60.0,,,Early,come earlier,Parking
519394,296021,connect,canceled,,,,Early,come earlier,Parking
519538,166965,mobile,canceled,,,,Early,come earlier,Parking
519750,390468,mobile,ended,,,,Early,come earlier,Parking
520485,304392,connect,canceled,,,,Early,come earlier,Parking
520538,405185,mobile,ended,-10.0,,,Early,come earlier,Parking
520936,222277,mobile,ended,136.0,,,Late 120-180 min,come later,Parking
521740,388596,mobile,ended,-83.0,,,Early,come earlier,Parking
523342,405036,mobile,canceled,,,,Early,come earlier,Parking
524564,378847,mobile,canceled,,,,Early,come earlier,Parking
525239,305574,mobile,ended,78.0,,,Late 60-120 min,come later,Parking
525399,385073,mobile,ended,49.0,,,Late 30-60 min,come later,Parking
525573,406413,mobile,ended,15.0,,,Late under 30 min,come later,Parking
525705,387353,mobile,ended,-47.0,,,Early,come earlier,Parking
525929,294637,mobile,ended,26.0,,,Late under 30 min,come later,Parking
525934,371952,mobile,ended,187.0,,,Late more than 180 min,come later,Parking
526018,371539,connect,ended,27.0,,,Late under 30 min,come later,Parking
526111,377781,mobile,ended,-2.0,539387.0,660.0,Early,come earlier,rented again
528289,328016,mobile,ended,-172.0,,,Early,come earlier,Parking
528614,371031,mobile,canceled,,,,Early,come earlier,Parking
528799,380413,mobile,ended,131.0,,,Late 120-180 min,come later,Parking
528947,265989,mobile,ended,65.0,,,Late 60-120 min,come later,Parking
529001,405571,mobile,ended,14.0,,,Late under 30 min,come later,Parking
529155,375273,mobile,ended,-75.0,,,Early,come earlier,Parking
530111,385174,mobile,ended,96.0,,,Late 60-120 min,come later,Parking
530405,368367,mobile,canceled,,,,Early,come earlier,Parking
530468,251054,mobile,ended,137.0,,,Late 120-180 min,come later,Parking
530575,382444,mobile,ended,-12.0,,,Early,come earlier,Parking
530711,289798,mobile,ended,-50.0,,,Early,come earlier,Parking
531348,360289,mobile,ended,-343.0,,,Early,come earlier,Parking
531744,330591,mobile,ended,-71.0,,,Early,come earlier,Parking
532610,383481,mobile,ended,-6.0,,,Early,come earlier,Parking
532885,380653,mobile,ended,15.0,,,Late under 30 min,come later,Parking
533021,390509,connect,ended,128.0,,,Late 120-180 min,come later,Parking
533137,280706,mobile,ended,-92.0,,,Early,come earlier,Parking
533183,296201,mobile,ended,-3.0,,,Early,come earlier,Parking
533247,343983,mobile,ended,209.0,,,Late more than 180 min,come later,Parking
533570,271621,mobile,canceled,,561375.0,120.0,Early,come earlier,rented again
533612,200122,mobile,ended,-136.0,,,Early,come earlier,Parking
533860,377244,mobile,ended,63.0,,,Late 60-120 min,come later,Parking
533964,376365,mobile,ended,-87.0,,,Early,come earlier,Parking
534086,307819,mobile,ended,-885.0,,,Early,come earlier,Parking
534179,395157,mobile,ended,-25.0,,,Early,come earlier,Parking
534203,354467,mobile,ended,,,,Early,come earlier,Parking
534554,248014,mobile,ended,1038.0,,,Late more than 180 min,come later,Parking
534558,307695,mobile,ended,,,,Early,come earlier,Parking
534575,296765,connect,ended,1.0,,,Late under 30 min,come later,Parking
534617,394299,mobile,ended,-8.0,,,Early,come earlier,Parking
534697,394286,mobile,ended,7.0,,,Late under 30 min,come later,Parking
534705,299059,mobile,ended,74.0,,,Late 60-120 min,come later,Parking
533774,394671,mobile,ended,5.0,,,Late under 30 min,come later,Parking
534186,164583,mobile,ended,,,,Early,come earlier,Parking
534227,407397,mobile,ended,-52.0,,,Early,come earlier,Parking
534670,336382,mobile,ended,128.0,,,Late 120-180 min,come later,Parking
534786,257604,mobile,ended,11.0,,,Late under 30 min,come later,Parking
534838,345246,mobile,ended,508.0,,,Late more than 180 min,come later,Parking
534992,242223,mobile,ended,-178.0,,,Early,come earlier,Parking
534999,340014,connect,ended,346.0,,,Late more than 180 min,come later,Parking
535009,376876,mobile,ended,1133.0,,,Late more than 180 min,come later,Parking
535030,407334,mobile,ended,69.0,537148.0,60.0,Late 60-120 min,come later,rented again
535620,368427,mobile,ended,735.0,,,Late more than 180 min,come later,Parking
535718,362800,mobile,ended,1691.0,,,Late more than 180 min,come later,Parking
536022,383329,mobile,ended,14.0,539569.0,120.0,Late under 30 min,come later,rented again
536125,390199,mobile,ended,1057.0,,,Late more than 180 min,come later,Parking
536227,406554,mobile,canceled,,,,Early,come earlier,Parking
536254,305816,connect,ended,137.0,,,Late 120-180 min,come later,Parking
536346,291581,mobile,ended,144.0,,,Late 120-180 min,come later,Parking
536374,308579,mobile,ended,-59.0,537187.0,120.0,Early,come earlier,rented again
536419,407683,mobile,ended,22.0,,,Late under 30 min,come later,Parking
536452,401460,mobile,ended,588.0,,,Late more than 180 min,come later,Parking
536531,408937,mobile,ended,-41.0,,,Early,come earlier,Parking
536646,380038,mobile,ended,88.0,,,Late 60-120 min,come later,Parking
536679,284054,mobile,ended,,,,Early,come earlier,Parking
536722,387431,mobile,canceled,,536764.0,180.0,Early,come earlier,rented again
536906,284132,mobile,ended,9.0,,,Late under 30 min,come later,Parking
536987,396281,mobile,canceled,,,,Early,come earlier,Parking
537076,401964,mobile,ended,-57.0,,,Early,come earlier,Parking
537118,392026,mobile,ended,121.0,,,Late 120-180 min,come later,Parking
537187,308579,mobile,ended,109.0,,,Late 60-120 min,come later,Parking
537232,400064,mobile,ended,26.0,,,Late under 30 min,come later,Parking
537423,393723,connect,canceled,,,,Early,come earlier,Parking
537483,350769,mobile,ended,34.0,,,Late 30-60 min,come later,Parking
537524,267414,mobile,ended,95.0,,,Late 60-120 min,come later,Parking
537659,373893,connect,ended,-4.0,,,Early,come earlier,Parking
537674,374360,connect,canceled,,,,Early,come earlier,Parking
537778,379111,mobile,ended,1499.0,,,Late more than 180 min,come later,Parking
537997,355787,mobile,canceled,,,,Early,come earlier,Parking
538050,309601,mobile,ended,,,,Early,come earlier,Parking
538286,346446,mobile,ended,-65.0,,,Early,come earlier,Parking
538330,379984,mobile,ended,31.0,532790.0,0.0,Late 30-60 min,come later,rented again
538373,372027,mobile,ended,-105.0,,,Early,come earlier,Parking
538458,357631,mobile,ended,-321.0,,,Early,come earlier,Parking
538493,396414,mobile,ended,,,,Early,come earlier,Parking
538496,348267,mobile,ended,175.0,,,Late 120-180 min,come later,Parking
538734,374335,mobile,ended,258.0,,,Late more than 180 min,come later,Parking
538890,371159,connect,ended,-257.0,,,Early,come earlier,Parking
539076,401826,mobile,ended,-87.0,,,Early,come earlier,Parking
539299,282675,mobile,ended,-115.0,,,Early,come earlier,Parking
539315,364907,connect,ended,28.0,,,Late under 30 min,come later,Parking
539360,380345,mobile,ended,-34.0,,,Early,come earlier,Parking
539381,409581,mobile,ended,,,,Early,come earlier,Parking
539421,316744,connect,ended,-6.0,,,Early,come earlier,Parking
539578,408315,mobile,ended,17.0,,,Late under 30 min,come later,Parking
539596,382821,connect,ended,-5.0,,,Early,come earlier,Parking
539598,409572,mobile,ended,,,,Early,come earlier,Parking
539625,337217,mobile,ended,-95.0,537192.0,270.0,Early,come earlier,rented again
539641,381754,mobile,ended,14.0,,,Late under 30 min,come later,Parking
539655,312716,mobile,ended,-1.0,,,Early,come earlier,Parking
539720,381029,mobile,ended,-534.0,,,Early,come earlier,Parking
539861,399992,mobile,ended,37.0,,,Late 30-60 min,come later,Parking
539937,364907,connect,canceled,,,,Early,come earlier,Parking
539971,243869,mobile,canceled,,,,Early,come earlier,Parking
540002,371580,mobile,ended,-20.0,,,Early,come earlier,Parking
540005,384097,mobile,canceled,,,,Early,come earlier,Parking
540073,348784,mobile,ended,67.0,,,Late 60-120 min,come later,Parking
540093,239136,mobile,ended,42.0,,,Late 30-60 min,come later,Parking
534880,399718,mobile,ended,-115.0,,,Early,come earlier,Parking
535112,385823,mobile,ended,-6.0,,,Early,come earlier,Parking
535147,324889,mobile,ended,,,,Early,come earlier,Parking
535240,404075,mobile,ended,-83.0,,,Early,come earlier,Parking
535287,399230,mobile,ended,-39.0,,,Early,come earlier,Parking
535363,304615,mobile,canceled,,,,Early,come earlier,Parking
535375,389482,mobile,ended,-2.0,,,Early,come earlier,Parking
535574,381938,mobile,ended,-95.0,,,Early,come earlier,Parking
535749,403430,mobile,ended,-74.0,536548.0,0.0,Early,come earlier,rented again
535761,408340,mobile,ended,,,,Early,come earlier,Parking
535896,206938,mobile,ended,86.0,,,Late 60-120 min,come later,Parking
536086,348294,connect,ended,88.0,,,Late 60-120 min,come later,Parking
536112,226848,mobile,ended,89.0,,,Late 60-120 min,come later,Parking
536249,391430,mobile,canceled,,,,Early,come earlier,Parking
536341,365635,connect,canceled,,,,Early,come earlier,Parking
536423,225795,connect,canceled,,,,Early,come earlier,Parking
536453,310576,connect,ended,-36.0,,,Early,come earlier,Parking
536528,288020,mobile,ended,18.0,,,Late under 30 min,come later,Parking
536548,403430,mobile,ended,,,,Early,come earlier,Parking
536562,406990,mobile,ended,96.0,,,Late 60-120 min,come later,Parking
536590,386371,mobile,ended,-273.0,,,Early,come earlier,Parking
536662,395787,mobile,ended,-33.0,,,Early,come earlier,Parking
